Time	Roll
0:01:39.009	-0.0115
0:01:39.057	-0.023
0:01:39.135	-0.046
0:01:39.197	-0.0575
0:01:39.222	-0.069
0:01:39.275	-0.046
0:01:39.330	-0.0805
0:01:39.413	-0.0805
0:01:39.460	-0.092
0:01:39.486	-0.069
0:01:39.609	-0.046
0:01:39.609	-0.046
0:01:39.635	-0.0575
0:01:39.693	-0.023
0:01:39.777	-0.0345
0:01:39.826	-0.046
0:01:39.853	-0.069
0:01:39.894	-0.069
0:01:39.943	-0.0575
0:01:40.016	-0.069
0:01:40.051	-0.0575
0:01:40.112	-0.069
0:01:40.162	-0.0575
0:01:40.212	-0.115
0:01:40.293	-0.1035
0:01:40.366	-0.115
0:01:40.391	-0.115
0:01:40.431	-0.115
0:01:40.457	-0.0115
0:01:40.483	-0.115
0:01:40.535	-0.115
0:01:40.586	-0.1265
0:01:40.639	-0.115
0:01:40.690	-0.1035
0:01:40.807	-0.1035
0:01:40.807	-0.1035
0:01:40.845	0.0115
0:01:40.918	-0.046
0:01:40.985	-0.0115
0:01:41.008	-0.046
0:01:41.074	-0.069
0:01:41.110	-0.069
0:01:41.188	-0.046
0:01:41.246	-0.0575
0:01:41.274	-0.0115
0:01:41.390	-0.046
0:01:41.390	-0.046
0:01:41.445	-0.0345
0:01:41.486	-0.0115
0:01:41.582	-0.046
0:01:41.640	-0.115
0:01:41.640	-0.046
0:01:41.693	-0.046
0:01:41.775	-0.046
0:01:41.806	-0.092
0:01:41.858	-0.0575
0:01:41.961	-0.046
0:01:41.961	-0.0805
0:01:42.038	-0.1035
0:01:42.073	-0.1035
0:01:42.144	-0.1035
0:01:42.144	-0.1035
0:01:42.172	-0.1035
0:01:42.237	-0.0575
0:01:42.320	-0.1035
0:01:42.341	-0.1035
0:01:42.385	-0.1035
0:01:42.550	-0.092
0:01:42.550	-0.1035
0:01:42.550	-0.092
0:01:42.592	-0.138
0:01:42.647	-0.115
0:01:42.702	-0.1265
0:01:42.769	-0.138
0:01:42.883	-0.1265
0:01:42.883	-0.138
0:01:42.904	-0.1035
0:01:42.972	-0.138
0:01:43.037	-0.115
0:01:43.100	-0.1265
0:01:43.121	-0.1265
0:01:43.247	-0.115
0:01:43.247	-0.1265
0:01:43.279	-0.115
0:01:43.336	-0.115
0:01:43.357	-0.575
0:01:43.382	-0.1035
0:01:43.449	-0.0805
0:01:43.502	-0.1035
0:01:43.578	-0.1265
0:01:43.602	-0.1035
0:01:43.650	-0.1265
0:01:43.714	-0.1265
0:01:43.768	-0.1495
0:01:43.874	-0.1495
0:01:43.874	-0.161
0:01:43.910	-0.207
0:01:43.999	-0.1725
0:01:44.023	-0.138
0:01:44.067	-0.1495
0:01:44.122	-0.1495
0:01:44.180	-0.1725
0:01:44.228	-0.138
0:01:44.288	-0.138
0:01:44.343	-0.1265
0:01:44.414	-0.115
0:01:44.437	-0.092
0:01:44.496	-0.0805
0:01:44.555	-0.115
0:01:44.601	-0.0345
0:01:44.650	0.023
0:01:44.732	0
0:01:44.775	-0.046
0:01:44.809	-0.0345
0:01:44.908	-0.138
0:01:44.908	-0.069
0:01:44.970	-0.046
0:01:45.061	-0.0345
0:01:45.086	-0.0575
0:01:45.122	-0.023
0:01:45.205	-0.0345
0:01:45.231	-0.0805
0:01:45.299	-0.069
0:01:45.393	-0.046
0:01:45.393	-0.0575
0:01:45.441	-0.0345
0:01:45.551	-0.1725
0:01:45.551	-0.1265
0:01:45.600	-0.115
0:01:45.715	-0.0805
0:01:45.715	0
0:01:45.752	0.0345
0:01:45.874	0.0805
0:01:45.874	0.092
0:01:45.922	0.1955
0:01:45.950	0.2875
0:01:45.972	0.391
0:01:46.000	0.897
0:01:46.025	1.3455
0:01:46.075	0.46
0:01:46.101	-0.621
0:01:46.125	-1.288
0:01:46.175	-1.1155
0:01:46.273	0.69
0:01:46.300	1.8515
0:01:46.326	2.2425
0:01:46.407	2.185
0:01:46.435	2.9325
0:01:46.520	3.772
0:01:46.566	5.7155
0:01:46.592	7.7395
0:01:46.655	10.373
0:01:46.705	10.5915
0:01:46.705	10.856
0:01:46.756	9.292
0:01:46.782	8.1995
0:01:46.807	8.027
0:01:46.857	7.958
0:01:46.909	8.9585
0:01:47.010	9.706
0:01:47.010	9.1195
0:01:47.072	8.8665
0:01:47.123	8.142
0:01:47.175	8.1765
0:01:47.232	8.625
0:01:47.258	8.8205
0:01:47.287	9.1655
0:01:47.332	9.1425
0:01:47.420	8.3605
0:01:47.448	7.9005
0:01:47.492	7.7625
0:01:47.556	8.2225
0:01:47.603	8.0845
0:01:47.649	7.3945
0:01:47.709	6.992
0:01:47.808	6.8885
0:01:47.808	6.4515
0:01:47.916	5.405
0:01:47.916	3.3925
0:01:47.972	-1.587
0:01:48.029	-9.384
0:01:48.074	-18.2505
0:01:48.107	-19.435
0:01:48.138	-21.4015
0:01:48.169	-24.334
0:01:48.230	-27.393
0:01:48.263	-28.244
0:01:48.286	-30.5785
0:01:48.329	-32.269
0:01:48.420	-33.9825
0:01:48.451	-33.58
0:01:48.495	-27.485
0:01:48.588	-19.7685
0:01:48.588	-11.1895
0:01:48.662	-4.4735
0:01:48.690	-1.127
0:01:48.757	5.405
0:01:48.805	13.2135
0:01:48.868	20.608
0:01:48.915	25.3575
0:01:48.975	28.842
0:01:49.023	32.3265
0:01:49.071	35.9375
0:01:49.101	38.042
0:01:49.133	40.1005
0:01:49.175	43.631
0:01:49.239	47.4145
0:01:49.273	51.842
0:01:49.340	52.808
0:01:49.388	53.981
0:01:49.436	53.061
0:01:49.499	49.036
0:01:49.549	41.6185
0:01:49.594	32.0045
0:01:49.669	25.806
0:01:49.699	21.643
0:01:49.762	16.077
0:01:49.806	7.222
0:01:49.870	-0.1955
0:01:49.901	-3.749
0:01:49.965	-5.6925
0:01:50.025	-8.073
0:01:50.057	-9.8095
0:01:50.122	-12.4545
0:01:50.155	-14.5705
0:01:50.188	-16.3185
0:01:50.221	-22.1835
0:01:50.284	-27.7265
0:01:50.331	-33.097
0:01:50.398	-35.0865
0:01:50.429	-34.753
0:01:50.492	-27.3355
0:01:50.557	-20.838
0:01:50.594	-14.8465
0:01:50.658	-11.822
0:01:50.691	-8.027
0:01:50.756	-3.7375
0:01:50.804	2.4265
0:01:50.872	9.982
0:01:50.906	17.664
0:01:50.973	23.8625
0:01:51.007	27.922
0:01:51.169	33.258
0:01:51.169	37.4095
0:01:51.169	42.3315
0:01:51.237	50.255
0:01:51.272	58.995
0:01:51.338	66.1825
0:01:51.388	67.4245
0:01:51.439	64.124
0:01:51.472	61.088
0:01:51.506	59.409
0:01:51.540	52.2215
0:01:51.589	43.24
0:01:51.656	35.0865
0:01:51.706	32.9245
0:01:51.758	30.8085
0:01:51.852	24.5985
0:01:51.852	15.019
0:01:51.929	6.854
0:01:51.958	0.713
0:01:52.021	-2.5415
0:01:52.107	-6.1525
0:01:52.140	-10.3845
0:01:52.174	-14.628
0:01:52.225	-19.09
0:01:52.290	-23.8855
0:01:52.324	-28.9915
0:01:52.385	-34.477
0:01:52.530	-37.605
0:01:52.530	-38.6975
0:01:52.530	-37.9155
0:01:52.587	-36.225
0:01:52.645	-31.7745
0:01:52.699	-27.738
0:01:52.741	-21.896
0:01:52.798	-16.146
0:01:52.854	-8.211
0:01:52.928	0.4715
0:01:52.955	10.902
0:01:53.017	19.872
0:01:53.060	28.98
0:01:53.113	34.2815
0:01:53.171	38.3065
0:01:53.306	41.676
0:01:53.306	46.736
0:01:53.335	54.9125
0:01:53.380	66.769
0:01:53.445	75.5895
0:01:53.487	73.8645
0:01:53.503	69.391
0:01:53.530	66.746
0:01:53.586	61.1455
0:01:53.644	56.028
0:01:53.686	47.0465
0:01:53.773	37.7775
0:01:53.843	33.419
0:01:53.843	29.8425
0:01:53.901	22.241
0:01:54.015	15.272
0:01:54.015	9.384
0:01:54.060	0.7245
0:01:54.120	-7.3485
0:01:54.194	-13.271
0:01:54.221	-19.182
0:01:54.252	-21.206
0:01:54.282	-24.15
0:01:54.345	-27.922
0:01:54.373	-31.3835
0:01:54.434	-36.6045
0:01:54.479	-39.767
0:01:54.538	-39.8705
0:01:54.582	-35.052
0:01:54.643	-27.7495
0:01:54.702	-17.986
0:01:54.733	-9.039
0:01:54.789	-5.842
0:01:54.836	-4.5425
0:01:54.896	-0.782
0:01:54.953	4.1975
0:01:55.030	12.3625
0:01:55.060	20.493
0:01:55.103	26.5765
0:01:55.167	30.4405
0:01:55.212	33.4995
0:01:55.255	36.6965
0:01:55.315	40.687
0:01:55.376	44.5165
0:01:55.419	45.4825
0:01:55.480	45.8965
0:01:55.540	44.459
0:01:55.614	39.721
0:01:55.645	30.9005
0:01:55.690	21.16
0:01:55.735	14.2025
0:01:55.796	9.2345
0:01:55.842	1.426
0:01:55.948	-4.439
0:01:55.948	-8.441
0:01:56.008	-13.2825
0:01:56.053	-18.078
0:01:56.117	-23.161
0:01:56.178	-29.44
0:01:56.206	-34.845
0:01:56.269	-37.076
0:01:56.331	-35.305
0:01:56.361	-31.671
0:01:56.420	-24.012
0:01:56.499	-18.5035
0:01:56.575	-13.087
0:01:56.575	-9.499
0:01:56.637	-3.0245
0:01:56.699	4.1515
0:01:56.746	12.0405
0:01:56.796	21.6775
0:01:56.829	24.656
0:01:56.863	27.439
0:01:56.924	31.119
0:01:56.986	34.0285
0:01:57.018	35.788
0:01:57.049	38.341
0:01:57.146	40.7215
0:01:57.177	43.263
0:01:57.206	47.61
0:01:57.267	50.0595
0:01:57.332	49.45
0:01:57.363	45.793
0:01:57.433	39.445
0:01:57.471	31.7745
0:01:57.544	26.0475
0:01:57.576	20.447
0:01:57.651	13.432
0:01:57.690	5.658
0:01:57.746	0.0805
0:01:57.871	-1.8055
0:01:57.871	-4.278
0:01:57.907	-10.3615
0:01:57.944	-17.2845
0:01:58.110	-22.379
0:01:58.110	-27.278
0:01:58.110	-32.6025
0:01:58.181	-31.073
0:01:58.218	-29.394
0:01:58.310	-22.1605
0:01:58.310	-17.871
0:01:58.383	-18.193
0:01:58.419	-14.8005
0:01:58.493	-9.223
0:01:58.528	-1.564
0:01:58.604	4.3815
0:01:58.640	12.443
0:01:58.696	23.4485
0:01:58.732	31.257
0:01:58.808	33.4995
0:01:58.845	35.6385
0:01:58.919	38.0535
0:01:58.954	39.3645
0:01:58.994	39.882
0:01:59.108	40.227
0:01:59.108	39.606
0:01:59.179	36.4895
0:01:59.217	28.98
0:01:59.254	25.0815
0:01:59.290	20.6655
0:01:59.328	13.179
0:01:59.368	7.8315
0:01:59.446	2.185
0:01:59.483	-2.875
0:01:59.541	-10.0165
0:01:59.617	-15.364
0:01:59.654	-20.47
0:01:59.690	-26.1395
0:01:59.749	-29.8425
0:01:59.789	-31.1075
0:01:59.878	-28.5775
0:01:59.916	-26.0245
0:01:59.953	-20.4355
0:01:59.991	-17.6065
0:02:00.039	-15.318
0:02:00.090	-9.545
0:02:00.140	-3.5075
0:02:00.179	3.0015
0:02:00.218	12.6845
0:02:00.264	22.2295
0:02:00.350	27.899
0:02:00.388	33.6145
0:02:00.429	38.939
0:02:00.465	42.849
0:02:00.539	44.5165
0:02:00.579	46.161
0:02:00.655	48.07
0:02:00.754	48.99
0:02:00.754	50.922
0:02:00.791	51.911
0:02:00.848	46.023
0:02:00.965	37.4325
0:02:00.965	30.6935
0:02:01.005	25.461
0:02:01.065	21.0565
0:02:01.104	16.1805
0:02:01.179	10.8905
0:02:01.217	5.566
0:02:01.256	2.484
0:02:01.339	-0.5175
0:02:01.378	-3.565
0:02:01.461	-8.073
0:02:01.501	-11.6265
0:02:01.545	-12.6845
0:02:01.580	-11.891
0:02:01.664	-12.7995
0:02:01.702	-14.375
0:02:01.743	-15.4905
0:02:01.800	-12.7305
0:02:01.840	-2.645
0:02:02.020	7.8775
0:02:02.020	13.938
0:02:02.020	22.6665
0:02:02.060	27.2665
0:02:02.097	28.6235
0:02:02.137	30.2105
0:02:02.177	31.9125
0:02:02.216	34.6035
0:02:02.277	36.271
0:02:02.315	37.536
0:02:02.397	36.6965
0:02:02.485	32.913
0:02:02.485	27.4045
0:02:02.538	20.1135
0:02:02.588	13.156
0:02:02.643	10.2695
0:02:02.697	5.5315
0:02:02.729	1.2535
0:02:02.799	-4.5655
0:02:02.852	-12.4315
0:02:02.904	-20.3895
0:02:02.955	-23.8855
0:02:03.008	-23.0345
0:02:03.062	-18.952
0:02:03.114	-15.6975
0:02:03.257	-13.869
0:02:03.257	-9.5795
0:02:03.257	-3.496
0:02:03.311	4.232
0:02:03.398	10.741
0:02:03.433	18.906
0:02:03.519	27.255
0:02:03.519	33.764
0:02:03.588	39.284
0:02:03.640	40.411
0:02:03.709	40.6525
0:02:03.744	42.9525
0:02:03.796	42.0555
0:02:03.847	38.134
0:02:03.898	32.6025
0:02:03.969	26.5075
0:02:04.003	19.251
0:02:04.037	16.1345
0:02:04.127	13.225
0:02:04.127	7.567
0:02:04.161	2.346
0:02:04.214	-3.818
0:02:04.249	-6.118
0:02:04.284	-8.6135
0:02:04.319	-11.707
0:02:04.353	-12.719
0:02:04.388	-13.754
0:02:04.421	-16.5255
0:02:04.497	-17.411
0:02:04.535	-18.561
0:02:04.587	-17.411
0:02:04.641	-17.595
0:02:04.698	-18.0205
0:02:04.731	-13.1905
0:02:04.803	-3.059
0:02:04.838	5.6925
0:02:04.894	14.651
0:02:04.961	23.966
0:02:04.996	30.4635
0:02:05.069	32.752
0:02:05.143	34.546
0:02:05.178	37.6625
0:02:05.212	39.422
0:02:05.323	40.802
0:02:05.323	40.3995
0:02:05.377	38.7895
0:02:05.429	33.5685
0:02:05.482	25.2425
0:02:05.537	16.974
0:02:05.573	10.787
0:02:05.644	5.198
0:02:05.678	-1.288
0:02:05.750	-6.8425
0:02:05.786	-11.3965
0:02:05.858	-14.122
0:02:05.895	-16.4565
0:02:05.967	-18.7335
0:02:06.002	-21.643
0:02:06.075	-23.644
0:02:06.112	-24.081
0:02:06.168	-21.9535
0:02:06.203	-12.0865
0:02:06.318	-1.0925
0:02:06.318	6.8885
0:02:06.373	12.0865
0:02:06.467	19.044
0:02:06.467	25.1505
0:02:06.560	29.854
0:02:06.595	33.672
0:02:06.630	37.927
0:02:06.701	40.871
0:02:06.775	43.0675
0:02:06.775	44.528
0:02:06.846	42.7455
0:02:06.901	34.3275
0:02:06.936	24.3455
0:02:07.009	14.5015
0:02:07.044	6.003
0:02:07.116	-1.449
0:02:07.152	-7.9465
0:02:07.275	-12.5235
0:02:07.275	-14.605
0:02:07.313	-17.1695
0:02:07.356	-19.4005
0:02:07.436	-21.4015
0:02:07.539	-25.5875
0:02:07.539	-26.3695
0:02:07.596	-23.9775
0:02:07.654	-17.986
0:02:07.710	-8.142
0:02:07.752	3.335
0:02:07.796	11.247
0:02:07.839	17.181
0:02:07.924	23.2875
0:02:07.969	29.2215
0:02:08.017	33.3845
0:02:08.066	40.296
0:02:08.271	46.1955
0:02:08.271	52.3135
0:02:08.271	53.1645
0:02:08.271	49.5535
0:02:08.314	46.1725
0:02:08.357	37.559
0:02:08.443	24.3455
0:02:08.482	9.9475
0:02:08.528	1.6445
0:02:08.580	-4.692
0:02:08.624	-8.0385
0:02:08.672	-10.3845
0:02:08.754	-11.914
0:02:08.932	-13.2825
0:02:08.932	-18.0205
0:02:08.932	-23.8165
0:02:08.951	-26.8985
0:02:08.998	-26.243
0:02:09.067	-26.0475
0:02:09.113	-21.413
0:02:09.155	-14.2025
0:02:09.201	-4.692
0:02:09.264	2.346
0:02:09.315	8.7515
0:02:09.367	16.7325
0:02:09.409	22.126
0:02:09.497	26.105
0:02:09.560	30.475
0:02:09.658	36.0525
0:02:09.658	42.573
0:02:09.701	45.747
0:02:09.745	47.978
0:02:09.785	50.393
0:02:09.830	52.762
0:02:09.977	53.521
0:02:09.977	52.4975
0:02:10.027	43.2055
0:02:10.075	30.3255
0:02:10.120	21.4935
0:02:10.165	17.411
0:02:10.207	13.5585
0:02:10.249	8.993
0:02:10.401	4.255
0:02:10.401	0.253
0:02:10.448	-3.8065
0:02:10.544	-9.154
0:02:10.544	-13.8115
0:02:10.586	-19.1705
0:02:10.634	-21.6315
0:02:10.677	-22.6205
0:02:10.728	-24.2075
0:02:10.880	-24.288
0:02:10.880	-23.3105
0:02:10.880	-18.9175
0:02:10.969	-11.3735
0:02:11.013	-7.1415
0:02:11.081	-1.058
0:02:11.124	7.452
0:02:11.250	14.283
0:02:11.250	19.458
0:02:11.250	23.7245
0:02:11.311	27.3585
0:02:11.363	30.199
0:02:11.451	34.4885
0:02:11.547	39.008
0:02:11.547	41.9175
0:02:11.592	47.4145
0:02:11.635	55.4645
0:02:11.682	58.8225
0:02:11.727	57.0975
0:02:11.777	56.189
0:02:11.868	53.291
0:02:11.986	49.358
0:02:11.986	43.5045
0:02:11.986	36.179
0:02:12.039	29.854
0:02:12.106	25.1965
0:02:12.150	20.1825
0:02:12.246	15.755
0:02:12.268	10.603
0:02:12.312	4.6345
0:02:12.359	-1.7135
0:02:12.450	-9.4645
0:02:12.498	-15.8125
0:02:12.546	-18.7105
0:02:12.606	-19.9065
0:02:12.667	-20.6195
0:02:12.705	-18.1585
0:02:12.745	-12.5925
0:02:12.888	-6.6355
0:02:12.888	-2.0355
0:02:12.888	1.7825
0:02:12.927	4.1285
0:02:12.965	6.9
0:02:13.003	13.2135
0:02:13.043	20.1595
0:02:13.122	24.2995
0:02:13.167	29.601
0:02:13.210	34.1205
0:02:13.248	39.905
0:02:13.328	42.8145
0:02:13.368	43.171
0:02:13.428	43.884
0:02:13.467	43.7115
0:02:13.545	40.4225
0:02:13.589	37.6625
0:02:13.629	32.4875
0:02:13.712	27.1975
0:02:13.753	20.7115
0:02:13.793	15.5365
0:02:13.835	10.2695
0:02:13.912	5.1635
0:02:13.953	0.46
0:02:14.037	-5.2785
0:02:14.037	-11.592
0:02:14.116	-17.7905
0:02:14.157	-21.39
0:02:14.197	-22.6665
0:02:14.276	-21.574
0:02:14.314	-20.9415
0:02:14.356	-17.204
0:02:14.438	-12.1785
0:02:14.526	-7.4635
0:02:14.526	-1.035
0:02:14.590	6.8655
0:02:14.629	13.9265
0:02:14.708	19.964
0:02:14.748	25.507
0:02:14.790	29.762
0:02:14.828	29.762
0:02:14.828	31.9585
0:02:14.908	35.765
0:02:14.947	41.1585
0:02:15.076	46.7705
0:02:15.076	51.8995
0:02:15.115	50.692
0:02:15.155	42.596
0:02:15.216	33.5225
0:02:15.249	25.8635
0:02:15.306	20.6655
0:02:15.390	17.94
0:02:15.430	13.0295
0:02:15.515	10.166
0:02:15.515	5.6235
0:02:15.600	2.691
0:02:15.684	-1.9205
0:02:15.684	-6.0835
0:02:15.725	-12.2245
0:02:15.810	-15.0305
0:02:15.854	-16.8245
0:02:15.894	-14.168
0:02:15.937	-13.708
0:02:15.937	-12.4315
0:02:16.015	-6.7735
0:02:16.057	1.173
0:02:16.095	9.9015
0:02:16.182	16.5715
0:02:16.325	20.815
0:02:16.325	23.8855
0:02:16.325	25.691
0:02:16.365	31.188
0:02:16.446	36.3745
0:02:16.487	41.216
0:02:16.528	42.987
0:02:16.581	42.55
0:02:16.623	43.286
0:02:16.749	42.6535
0:02:16.749	36.593
0:02:16.792	26.5995
0:02:16.831	16.008
0:02:16.916	8.0155
0:02:16.959	4.048
0:02:17.046	0.322
